ID;Nivel;Comunidad Autonoma;Grupo;Familia;Taxon;Nombre publicado con errata;Otro nombre publicado;Nombre asignado según Anthos;Estado;Categoria;Boletin Oficial;Numero;Fecha;Páginas;Poblacion referida,
1243;Autonómico;Castilla-La Mancha;Magnoliopsida;Rosaceae;Crataegus laciniata;;;Crataegus laciniata;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1244;Autonómico;Castilla-La Mancha;Polypodiopsida;Pteridaceae;Cryptogramma crispa;Criptogramma crispa;;Cryptogramma crispa;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1245;Autonómico;Castilla-La Mancha;Magnoliopsida;Cynomoriaceae;Cynomorium coccineum;;;Cynomorium coccineum coccineum;Vigente;Vulnerable;DOCM;22;15 de mayo de 1998;3391-3398;,
1246;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Cytisus arboreus baeticus;;;Cytisus arboreus baeticus;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1247;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Cytisus villosus;;;Cytisus villosus;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1248;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Dactylorhiza elata;;;Dactylorhiza elata;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1249;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Dactylorhiza fuchsii;;;Dactylorhiza fuchsii;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1250;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Dactylorhiza incarnata;;;Dactylorhiza incarnata;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1251;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Dactylorhiza insularis;;;Dactylorhiza insularis;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1252;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Dactylorhiza maculata;;;Dactylorhiza maculata;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1253;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Dactylorhiza majalis;;;Dactylorhiza majalis;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1254;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Dactylorhiza sambucina;;;Dactylorhiza sambucina;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1255;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Dactylorhiza sulphurea;;;Dactylorhiza sulphurea;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1256;Autonómico;Castilla-La Mancha;Magnoliopsida;Thymelaeaceae;Daphne mezereum;;;Daphne mezereum;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1257;Autonómico;Castilla-La Mancha;Magnoliopsida;Thymelaeaceae;Daphne oleoides;;;Daphne oleoides;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1258;Autonómico;Castilla-La Mancha;Magnoliopsida;Ranunculaceae;Delphinium fissum sordidum;;;Delphinium fissum sordidum;Vigente;En peligro de extinción;DOCM;119;13 de noviembre de 2001;12825-12827;,
1259;Autonómico;Castilla-La Mancha;Magnoliopsida;Caryophyllaceae;Dianthus subbaeticus;;;Dianthus broteri;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1260;Autonómico;Castilla-La Mancha;Magnoliopsida;Caryophyllaceae;Dianthus toletanus;;;Dianthus toletanus;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1261;Autonómico;Castilla-La Mancha;Magnoliopsida;Rutaceae;Dictamnus albus;;;Dictamnus albus;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1262;Autonómico;Castilla-La Mancha;Magnoliopsida;Rutaceae;Dictamnus hispanicus;;;Dictamnus hispanicus;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1263;Autonómico;Castilla-La Mancha;Magnoliopsida;Asteraceae;Doronicum carpetanum;;;Doronicum carpetanum;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1264;Autonómico;Castilla-La Mancha;Magnoliopsida;Droseraceae;Drosera rotundifolia;;;Drosera rotundifolia;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1265;Autonómico;Castilla-La Mancha;Magnoliopsida;Drosophyllaceae;Drosophyllum lusitanicum;;;Drosophyllum lusitanicum;Vigente;Vulnerable;DOCM;22;15 de mayo de 1998;3391-3398;,
1266;Autonómico;Castilla-La Mancha;Polypodiopsida;Dryopteridaceae;Dryopteris affinis;;;Dryopteris affinis;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1267;Autonómico;Castilla-La Mancha;Polypodiopsida;Dryopteridaceae;Dryopteris carthusiana;;;Dryopteris carthusiana;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1268;Autonómico;Castilla-La Mancha;Polypodiopsida;Dryopteridaceae;Dryopteris dilatata;;;Dryopteris dilatata;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1269;Autonómico;Castilla-La Mancha;Polypodiopsida;Dryopteridaceae;Dryopteris expansa;;;Dryopteris expansa;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1270;Autonómico;Castilla-La Mancha;Polypodiopsida;Dryopteridaceae;Dryopteris oreades;;;Dryopteris oreades;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1271;Autonómico;Castilla-La Mancha;Polypodiopsida;Dryopteridaceae;Dryopteris submontana;;;Dryopteris submontana;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1272;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Echinospartum lusitanicum lusitanicum;;;Echinospartum ibericum;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1273;Autonómico;Castilla-La Mancha;Magnoliopsida;Elatinaceae;Elatine alsinastrum;;;Elatine alsinastrum;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1274;Autonómico;Castilla-La Mancha;Magnoliopsida;Elatinaceae;Elatine brochonii;;;Elatine brochonii;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1275;Autonómico;Castilla-La Mancha;Liliopsida;Cyperaceae;Eleocharis multicaulis;;;Eleocharis multicaulis;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1276;Autonómico;Castilla-La Mancha;Gnetopsida;Ephedraceae;Ephedra distachya;;;Ephedra distachya distachya;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1277;Autonómico;Castilla-La Mancha;Gnetopsida;Ephedraceae;Ephedra fragilis;;;Ephedra fragilis fragilis;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1278;Autonómico;Castilla-La Mancha;Gnetopsida;Ephedraceae;Ephedra major;;;Ephedra major;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1279;Autonómico;Castilla-La Mancha;Magnoliopsida;Onagraceae;Epilobium anagallidifolium;;;Epilobium anagallidifolium;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1280;Autonómico;Castilla-La Mancha;Magnoliopsida;Onagraceae;Epilobium angustifolium;;;Epilobium angustifolium;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1281;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Epipactis distans;;;Epipactis distans;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1282;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Epipactis palustris;;;Epipactis palustris;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1283;Autonómico;Castilla-La Mancha;Polypodiopsida;Equisetaceae;Equisetum hyemale;;;Equisetum hyemale;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1284;Autonómico;Castilla-La Mancha;Magnoliopsida;Ericaceae;Erica cinerea;;;Erica cinerea;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1285;Autonómico;Castilla-La Mancha;Magnoliopsida;Ericaceae;Erica erigena;;;Erica erigena;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1286;Autonómico;Castilla-La Mancha;Magnoliopsida;Ericaceae;Erica lusitanica;;;Erica lusitanica;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1287;Autonómico;Castilla-La Mancha;Magnoliopsida;Ericaceae;Erica terminalis;;;Erica terminalis;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1288;Autonómico;Castilla-La Mancha;Magnoliopsida;Ericaceae;Erica tetralix;;;Erica tetralix;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1289;Autonómico;Castilla-La Mancha;Liliopsida;Cyperaceae;Eriophorum angustifolium;;;Eriophorum angustifolium;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1290;Autonómico;Castilla-La Mancha;Liliopsida;Cyperaceae;Eriophorum latifolium;;;Eriophorum latifolium;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1291;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Erodium cazorlanum;;;Erodium cazorlanum;Vigente;Vulnerable;DOCM;22;15 de mayo de 1998;3391-3398;,
1292;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Erodium celtibericum;;;Erodium celtibericum;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1293;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Erodium glandulosum;;;Erodium glandulosum;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1294;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Erodium macrocalyx;;Erodium daucoides macrocalyx;Erodium macrocalyx;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1295;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Erodium paularense;;;Erodium paularense;Vigente;Vulnerable;DOCM;22;15 de mayo de 1998;3391-3398;,
1296;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Erodium saxatile;;;Erodium celtibericum;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1297;Autonómico;Castilla-La Mancha;Magnoliopsida;Apiaceae;Eryngium bourgatii;Eryngium bourgati;;Eryngium bourgatii;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1298;Autonómico;Castilla-La Mancha;Magnoliopsida;Brassicaceae;Erysimum cazorlense;;Erysimum favargeri;Erysimum cazorlense;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1299;Autonómico;Castilla-La Mancha;Magnoliopsida;Celastraceae;Euonymus europaeus;;;Euonymus europaeus;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1300;Autonómico;Castilla-La Mancha;Magnoliopsida;Euphorbiaceae;Euphorbia boetica;;;Euphorbia boetica;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1301;Autonómico;Castilla-La Mancha;Magnoliopsida;Euphorbiaceae;Euphorbia nevadensis;;;Euphorbia nevadensis;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1302;Autonómico;Castilla-La Mancha;Magnoliopsida;Euphorbiaceae;Euphorbia paniculata;;;Euphorbia paniculata;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1303;Autonómico;Castilla-La Mancha;Magnoliopsida;Fagaceae;Fagus sylvatica;;;Fagus sylvatica;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1304;Autonómico;Castilla-La Mancha;Magnoliopsida;Apiaceae;Ferula loscosii;;;Ferula loscosii;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1305;Autonómico;Castilla-La Mancha;Liliopsida;Poaceae;Festuca baetica moleroi;;;Festuca baetica moleroi;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1306;Autonómico;Castilla-La Mancha;Magnoliopsida;Rosaceae;Filipendula ulmaria;;;Filipendula ulmaria;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1307;Autonómico;Castilla-La Mancha;Magnoliopsida;Oleaceae;Fraxinus excelsior;;;Fraxinus excelsior;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1308;Autonómico;Castilla-La Mancha;Magnoliopsida;Oleaceae;Fraxinus ornus;;;Fraxinus ornus;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1309;Autonómico;Castilla-La Mancha;Liliopsida;Cyperaceae;Fuirena pubescens;;;Fuirena pubescens;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1310;Autonómico;Castilla-La Mancha;Magnoliopsida;Cistaceae;Fumana baetica;;;Fumana baetica;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1311;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista anglica;;;Genista anglica;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1312;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista cinerea;;Genista cinerea speciosa;Genista cinerea;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1313;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista falcata;;;Genista falcata;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1314;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista longipes;;;Genista longipes;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1315;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista pilosa;;;Genista pilosa;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1316;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista polyanthos;;;Genista polyanthos;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1317;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista spartioides;;;Genista spartioides;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1318;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista tinctoria;Genista tinctorea;;Genista tinctoria;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1319;Autonómico;Castilla-La Mancha;Magnoliopsida;Fabaceae;Genista valentina;;;Genista valentina;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1320;Autonómico;Castilla-La Mancha;Magnoliopsida;Gentianaceae;Gentiana cruciata;;;Gentiana cruciata;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1321;Autonómico;Castilla-La Mancha;Magnoliopsida;Gentianaceae;Gentiana lutea;;;Gentiana lutea lutea;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1322;Autonómico;Castilla-La Mancha;Magnoliopsida;Gentianaceae;Gentiana pneumonanthe;;;Gentiana pneumonanthe;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1323;Autonómico;Castilla-La Mancha;Magnoliopsida;Gentianaceae;Gentianella amarella;;;Gentianella amarella amarella;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1324;Autonómico;Castilla-La Mancha;Magnoliopsida;Gentianaceae;Gentianella campestris;;;Gentianella campestris;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1325;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Geranium cataractarum;;;Geranium cataractarum;Vigente;Vulnerable;DOCM;22;15 de mayo de 1998;3391-3398;,
1326;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Geranium collinum;;;Geranium collinum;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1327;Autonómico;Castilla-La Mancha;Magnoliopsida;Geraniaceae;Geranium sylvaticum;;;Geranium sylvaticum;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1328;Autonómico;Castilla-La Mancha;Magnoliopsida;Primulaceae;Glaux maritima;;;Glaux maritima;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1329;Autonómico;Castilla-La Mancha;Magnoliopsida;Brassicaceae;Guiraoa arvensis;;;Guiraoa arvensis;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1330;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Gymnadenia conopsea;;;Gymnadenia conopsea;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1331;Autonómico;Castilla-La Mancha;Polypodiopsida;Cystopteridaceae;Gymnocarpium dryopteris;;;Gymnocarpium dryopteris;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1332;Autonómico;Castilla-La Mancha;Magnoliopsida;Caryophyllaceae;Gypsophila bermejoi;;;Gypsophila bermejoi;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1333;Autonómico;Castilla-La Mancha;Magnoliopsida;Caryophyllaceae;Gypsophila montserratii;Gypsophila montserrati;;Gypsophila montserratii;Vigente;Vulnerable;DOCM;22;15 de mayo de 1998;3391-3398;,
1334;Autonómico;Castilla-La Mancha;Magnoliopsida;Cistaceae;Halimium calycinum;;;Halimium calycinum;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1335;Autonómico;Castilla-La Mancha;Magnoliopsida;Amaranthaceae;Hammada articulata;;;Hammada articulata;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1336;Autonómico;Castilla-La Mancha;Magnoliopsida;Cistaceae;Helianthemum guerrae;;;Helianthemum hirtum;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1337;Autonómico;Castilla-La Mancha;Magnoliopsida;Cistaceae;Helianthemum marifolium conquense;;;Helianthemum marifolium conquense;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1338;Autonómico;Castilla-La Mancha;Magnoliopsida;Cistaceae;Helianthemum polygonoides;;;Helianthemum polygonoides;Vigente;En peligro de extinción;DOCM;22;15 de mayo de 1998;3391-3398;,
1339;Autonómico;Castilla-La Mancha;Liliopsida;Orchidaceae;Himantoglossum hircinum;;;Himantoglossum hircinum;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1340;Autonómico;Castilla-La Mancha;Magnoliopsida;Plantaginaceae;Hippuris vulgaris;;;Hippuris vulgaris;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1341;Autonómico;Castilla-La Mancha;Lycopodiopsida;Lycopodiaceae;Huperzia selago;;;Huperzia selago selago;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1342;Autonómico;Castilla-La Mancha;Magnoliopsida;Hypericaceae;Hypericum androsaemum;;;Hypericum androsaemum;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1343;Autonómico;Castilla-La Mancha;Magnoliopsida;Hypericaceae;Hypericum elodes;;;Hypericum elodes;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
1344;Autonómico;Castilla-La Mancha;Magnoliopsida;Aquifoliaceae;Ilex aquifolium;;;Ilex aquifolium;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1345;Autonómico;Castilla-La Mancha;Magnoliopsida;Asteraceae;Inula crithmoides;;;Limbarda crithmoides;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1346;Autonómico;Castilla-La Mancha;Lycopodiopsida;Isoetaceae;Isoetes histrix;;;Isoetes histrix;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1347;Autonómico;Castilla-La Mancha;Lycopodiopsida;Isoetaceae;Isoetes setaceum;;;Isoetes setaceum;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1348;Autonómico;Castilla-La Mancha;Lycopodiopsida;Isoetaceae;Isoetes velatum;;;Isoetes velatum;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1349;Autonómico;Castilla-La Mancha;Magnoliopsida;Campanulaceae;Jasione crispa segurensis;;;Jasione crispa tomentosa;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1350;Autonómico;Castilla-La Mancha;Liliopsida;Juncaceae;Juncus cantabricus;;Juncus pyrenaeus;Juncus balticus pyrenaeus;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1351;Autonómico;Castilla-La Mancha;Liliopsida;Juncaceae;Juncus emmanuelis;;;Juncus emmanuelis;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1352;Autonómico;Castilla-La Mancha;Magnoliopsida;Brassicaceae;Kernera boissieri;;;Kernera boissieri;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1353;Autonómico;Castilla-La Mancha;Magnoliopsida;Plantaginaceae;Lafuentea rotundifolia;;;Lafuentea rotundifolia;Vigente;De interés especial;DOCM;22;15 de mayo de 1998;3391-3398;,
1354;Autonómico;Castilla-La Mancha;Magnoliopsida;Apiaceae;Laserpitium latifolium;;;Laserpitium latifolium;Vigente;Vulnerable;DOCM;119;13 de noviembre de 2001;12825-12827;,
1355;Autonómico;Castilla-La Mancha;Magnoliopsida;Apiaceae;Laserpitium siler;;;Laserpitium siler;Vigente;De interés especial;DOCM;119;13 de noviembre de 2001;12825-12827;,
